ITEM_ID,MAKE,MODEL,YEAR,MILEAGE,PRICE
9515,Nissan,Leaf,2017,37926,37871
9517,Ford,Mustang,2016,49844,37601
9520,Toyota,Sienna,2012,108868,22081
9522,Ford,Fusion,2013,93920,26242
9523,Toyota,Rav4,2012,106477,19950
9525,Toyota,Sienna,2015,62812,30479
9527,Toyota,Rav4,2015,69991,31320
9528,Nissan,Leaf,2010,143036,20126
9534,Ford,Mustang,2012,111672,25457
9536,Toyota,Sienna,2011,121950,19241
9538,Ford,Mustang,2014,82188,29434
9540,Nissan,Leaf,2012,111094,25447
9541,Toyota,Rav4,2010,140439,13226
9543,Toyota,Rav4,2011,128433,18199
9545,Ford,Mustang,2009,155001,10050
9548,Toyota,Rav4,2013,95534,27207
9550,Ford,Mustang,2018,16512,42479
9553,Toyota,Rav4,2014,79449,25315
9556,Nissan,Leaf,2014,84316,29975
9566,Ford,Mustang,2010,141790,19360
9568,Toyota,Prius,2013,95379,23894
9569,Nissan,Altima,2014,82088,27340
9571,Ford,Mustang,2015,61859,32173
9572,Nissan,Altima,2014,75912,25700
9575,Toyota,Rav4,2014,83852,25170
9578,Toyota,Prius,2012,106369,22455
9579,Nissan,Altima,2016,45759,37581
9581,Nissan,Leaf,2013,93973,30386
9585,Toyota,Sienna,2014,77341,29882
9588,Ford,Mustang,2010,136576,21134
9589,Toyota,Rav4,2015,64812,29132
9591,Nissan,Leaf,2016,48743,32377
9594,Toyota,Rav4,2015,65440,34138
9595,Nissan,Leaf,2017,30030,36870
9597,Ford,Explorer,2014,81272,32203
9600,Nissan,Rogue,2015,66647,33021
9602,Toyota,Prius,2012,106363,27566
9611,Nissan,Leaf,2014,76361,32958
9613,Toyota,Prius,2013,90558,27351
9620,Nissan,Leaf,2016,54347,32270
9626,Toyota,Rav4,2013,98674,27677
9627,Toyota,Rav4,2012,105346,22691
9629,Nissan,Altima,2012,114333,23067
9630,Toyota,Sienna,2012,110912,27638
9633,Toyota,Prius,2011,128129,22311
9635,Nissan,Leaf,2014,78037,29334
9637,Nissan,Leaf,2012,107330,21394
9638,Nissan,Altima,2013,96286,27596
9639,Toyota,Rav4,2012,112360,24839
9642,Nissan,Altima,2016,49892,32002
9643,Ford,Fusion,2014,81459,29399
9645,Toyota,Sienna,2015,66895,36508
9648,Nissan,Leaf,2014,81404,25766
9650,Toyota,Prius,2010,135821,20322
9658,Toyota,Rav4,2013,91598,30312
9661,Toyota,Sienna,2011,121131,25939
9663,Ford,Mustang,2012,112758,19926
9667,Toyota,Sienna,2015,69051,32834
9668,Ford,Mustang,2017,36142,40616
9669,Ford,Mustang,2011,124905,17171
9670,Nissan,Leaf,2015,65821,30305
9671,Toyota,Rav4,2014,83608,25327
9674,Toyota,Sienna,2014,84052,25907
9676,Toyota,Sienna,2013,99879,25675
9677,Toyota,Rav4,2011,120481,20807
9679,Toyota,Sienna,2015,62540,32066
9681,Nissan,Leaf,2015,69441,34123
9684,Toyota,Sienna,2012,107177,22577
9686,Ford,Mustang,2013,94547,24080
9687,Nissan,Leaf,2017,30351,39348
9688,Nissan,Rogue,2015,64067,35859
9691,Nissan,Altima,2017,31582,42522
9696,Toyota,Rav4,2011,122777,21116
9699,Nissan,Leaf,2015,69815,28362
9703,Ford,Mustang,2012,107701,26797
9704,Nissan,Rogue,2013,90421,25281
9707,Ford,Mustang,2015,63188,36099
9710,Toyota,Rav4,2015,64210,30441
9712,Toyota,Prius,2013,90179,31714
9713,Ford,Mustang,2009,152519,17584
9717,Toyota,Prius,2013,99045,26813
9719,Toyota,Sienna,2013,91092,24531
9723,Toyota,Rav4,2014,78745,25326
9726,Toyota,Sienna,2016,45256,33056
9729,Nissan,Leaf,2014,79483,28271
9730,Toyota,Sienna,2016,51347,34018
9731,Ford,Mustang,2011,121711,22281
9732,Toyota,Prius,2012,114746,19130
9734,Nissan,Altima,2018,20142,42687
9735,Toyota,Sienna,2013,93372,26753
9738,Nissan,Altima,2014,80138,33548
9739,Toyota,Sienna,2013,95425,22090
9743,Toyota,Sienna,2019,6235,42322
9745,Ford,Mustang,2014,78982,33186
9746,Toyota,Sienna,2013,93385,28480
9747,Toyota,Rav4,2014,83934,27603
9750,Toyota,Rav4,2010,138978,19147
9751,Toyota,Sienna,2010,141828,21569
9752,Toyota,Rav4,2014,81335,30921
9754,Toyota,Prius,2012,107890,19732
9755,Toyota,Prius,2012,106642,19670
9762,Nissan,Leaf,2014,83808,30824
9763,Toyota,Rav4,2014,80442,30118
9764,Ford,Fusion,2014,77693,34733
9768,Ford,Mustang,2014,75898,27973
9769,Nissan,Leaf,2011,123714,17610
9770,Toyota,Sienna,2010,139452,18389
9771,Toyota,Prius,2017,34881,39289
9772,Nissan,Leaf,2016,47016,36427
9773,Toyota,Rav4,2016,47971,36779
9774,Toyota,Rav4,2015,69359,31100
9775,Nissan,Rogue,2015,64373,33443
9776,Ford,Mustang,2014,75984,32595
9777,Nissan,Leaf,2014,78309,34892
9778,Nissan,Leaf,2011,126318,22604
9781,Toyota,Prius,2012,108756,26127
9782,Toyota,Sienna,2016,48350,33937
9786,Toyota,Sienna,2012,108834,20443
9790,Toyota,Rav4,2016,53794,38757
9793,Toyota,Rav4,2015,66183,36460
9794,Nissan,Leaf,2014,77993,30048
9796,Toyota,Sienna,2011,123817,23860
9799,Nissan,Leaf,2016,54525,40301
9802,Ford,Mustang,2013,96467,26997
9805,Toyota,Sienna,2015,61425,30413
9810,Toyota,Sienna,2014,80901,33206
9811,Toyota,Sienna,2018,15855,38365
9812,Ford,Mustang,2014,83877,28132
9815,Toyota,Rav4,2015,66111,35014
9816,Ford,Mustang,2013,92016,30359
9818,Toyota,Rav4,2013,98528,26466
9819,Toyota,Prius,2013,91583,22579
9823,Ford,Fusion,2015,62868,29076
9824,Nissan,Leaf,2012,109928,26428
9826,Ford,Fusion,2014,82418,33717
9827,Toyota,Sienna,2012,110981,24658
9830,Toyota,Rav4,2013,90080,31849
9834,Toyota,Rav4,2013,98887,29730
9836,Toyota,Rav4,2013,96402,28063
9837,Toyota,Sienna,2013,91799,30589
9838,Nissan,Leaf,2014,82802,27727
9839,Ford,Fusion,2015,65958,33744
9840,Nissan,Altima,2016,45244,39483
9841,Nissan,Rogue,2015,65995,34888
9844,Toyota,Sienna,2012,105947,25520
9845,Ford,Mustang,2015,69597,31708
9847,Ford,Mustang,2008,167590,11770
9853,Nissan,Altima,2012,106127,20669
9855,Ford,Mustang,2016,49562,36546
9857,Nissan,Leaf,2015,69713,31365
9858,Nissan,Leaf,2014,75183,34111
9860,Nissan,Altima,2014,79298,25904
9863,Toyota,Sienna,2013,90796,30384
9864,Toyota,Sienna,2011,128352,17510
9866,Ford,Mustang,2016,51487,36636
9868,Ford,Explorer,2017,39333,36668
9872,Nissan,Leaf,2015,68673,28807
9875,Nissan,Leaf,2014,80303,27394
9878,Toyota,Sienna,2010,142643,19662
9879,Toyota,Sienna,2009,156462,12235
9880,Nissan,Leaf,2015,62627,33053
9881,Toyota,Rav4,2011,122107,24497
9882,Toyota,Prius,2010,141084,14646
9885,Toyota,Prius,2012,113761,26452
9886,Ford,Mustang,2014,84257,34615
9887,Ford,Fusion,2013,96308,22787
9888,Toyota,Rav4,2014,77435,31913
9889,Toyota,Prius,2011,129532,17043
9890,Nissan,Leaf,2016,48405,33402
9895,Ford,Mustang,2015,66890,29208
9897,Toyota,Rav4,2014,79500,25069
9898,Ford,Mustang,2016,53007,35038
9899,Nissan,Leaf,2014,80281,25776
9901,Nissan,Altima,2015,60644,30240
9902,Toyota,Rav4,2014,82773,28557
9904,Toyota,Prius,2015,68155,30291
9905,Toyota,Rav4,2015,61440,28328
9907,Toyota,Rav4,2015,63281,31981
9911,Toyota,Sienna,2012,111490,25866
9914,Toyota,Rav4,2012,108504,24015
9917,Toyota,Rav4,2016,50096,40833
9923,Toyota,Rav4,2013,95865,24105
9925,Ford,Mustang,2014,81446,33209
9927,Toyota,Rav4,2014,83645,28447
9928,Toyota,Sienna,2013,95091,24292
9929,Toyota,Sienna,2015,68698,35732
9930,Nissan,Rogue,2015,69429,33025
9939,Toyota,Prius,2012,105945,22499
9940,Toyota,Sienna,2016,49179,35186
9941,Ford,Mustang,2011,129573,17111
9942,Toyota,Rav4,2008,165592,11757
9944,Toyota,Prius,2011,122343,21625
9946,Toyota,Sienna,2014,82311,33548
9948,Ford,Mustang,2015,68088,33307
9954,Toyota,Prius,2010,137094,19579
9955,Nissan,Altima,2016,52959,37752
9956,Nissan,Leaf,2013,97092,25637
9958,Toyota,Sienna,2015,66106,29025
9961,Toyota,Sienna,2014,79665,32786
9969,Toyota,Rav4,2010,144788,17948
9972,Toyota,Rav4,2012,111377,20596
9973,Ford,Mustang,2011,128450,20375
9974,Ford,Fusion,2014,75303,33931
9976,Nissan,Leaf,2015,60695,34467
9978,Toyota,Rav4,2014,77882,27774
9980,Nissan,Leaf,2013,99383,22906
9981,Nissan,Leaf,2014,81693,26824
9983,Toyota,Rav4,2013,99574,26143
9985,Nissan,Leaf,2016,51336,38397
9986,Toyota,Rav4,2015,65925,29879
9996,Nissan,Leaf,2011,122676,17163
9997,Toyota,Rav4,2014,78773,27945
9999,Ford,Mustang,2015,65220,33297
10001,Toyota,Sienna,2014,82825,33152
10002,Toyota,Sienna,2013,94178,22608
10004,Nissan,Leaf,2013,95306,25101
10014,Nissan,Altima,2011,123143,18655
10015,Toyota,Prius,2010,144246,16239
10018,Nissan,Altima,2017,31439,37485
10019,Toyota,Prius,2011,126198,16875
10023,Nissan,Leaf,2016,54795,39757
10025,Toyota,Sienna,2013,98898,31670
10027,Toyota,Rav4,2014,76659,31466
10028,Toyota,Sienna,2014,77111,28515
10030,Toyota,Rav4,2012,113234,22007
10031,Nissan,Leaf,2010,144262,21638
10035,Ford,Mustang,2015,69907,36367
10039,Ford,Mustang,2012,109593,25420
10043,Toyota,Sienna,2012,108512,25895
10044,Ford,Mustang,2011,128278,16813
10045,Toyota,Prius,2017,39684,35894
10048,Toyota,Rav4,2014,77107,28182
10049,Toyota,Rav4,2013,90677,22850
10050,Ford,Mustang,2012,111637,27065
10051,Ford,Mustang,2012,111005,20380
10052,Nissan,Leaf,2012,108670,27396
10054,Toyota,Rav4,2016,50651,40894
10060,Toyota,Prius,2012,105807,26306
10061,Toyota,Sienna,2012,113072,27364
10063,Toyota,Rav4,2013,92027,30984
10064,Ford,Mustang,2013,95573,29002
10065,Toyota,Rav4,2013,97432,27801
10069,Ford,Fusion,2013,95615,30721
10070,Ford,Mustang,2012,106562,27412
10071,Toyota,Rav4,2011,125216,20141
10073,Nissan,Rogue,2012,110386,20511
10074,Ford,Mustang,2013,92940,23049
10075,Toyota,Rav4,2013,90095,29296
10080,Nissan,Leaf,2014,77046,28726
10081,Toyota,Sienna,2012,111853,21500
10085,Toyota,Sienna,2013,99895,24665
10086,Toyota,Sienna,2009,151193,15520
10088,Nissan,Leaf,2017,30538,37266
10090,Toyota,Sienna,2017,30672,35797
10094,Toyota,Rav4,2014,78514,28286
10097,Nissan,Leaf,2013,93536,23859
10100,Toyota,Sienna,2014,76204,34825
10105,Toyota,Sienna,2018,20299,46498
10106,Toyota,Rav4,2014,84913,26535
10107,Nissan,Altima,2014,77959,32615
10108,Nissan,Altima,2013,94476,23976
10111,Nissan,Leaf,2016,48217,32237
10113,Toyota,Sienna,2013,99573,31284
10114,Toyota,Sienna,2010,139879,20661
10115,Ford,Mustang,2013,95437,27963
10116,Toyota,Rav4,2013,96377,28159
10117,Ford,Mustang,2014,78705,27399
10118,Ford,Mustang,2013,92947,31755
10121,Toyota,Camry,2012,105781,20809
10122,Toyota,Rav4,2014,84902,33962
10124,Nissan,Altima,2017,39364,43815
10126,Toyota,Rav4,2014,81680,25459
10127,Ford,Fusion,2014,84575,31672
10128,Toyota,Sienna,2013,90878,27996
10129,Nissan,Leaf,2013,99804,31253
10132,Ford,Mustang,2016,47536,33405
10134,Ford,Mustang,2015,65134,36816
10137,Toyota,Prius,2012,108711,26233
10138,Toyota,Rav4,2015,69327,28236
10139,Ford,Mustang,2016,46426,39702
10140,Ford,Mustang,2014,84058,32473
10141,Ford,Mustang,2014,80381,30218
10142,Nissan,Leaf,2011,120293,20089
10143,Toyota,Rav4,2014,83862,25477
10146,Toyota,Sienna,2011,129511,21856
10149,Toyota,Sienna,2010,141508,21661
10150,Toyota,Rav4,2012,105178,25327
10151,Ford,Mustang,2012,110519,23665
10160,Nissan,Leaf,2013,97817,22527
10162,Nissan,Leaf,2015,64488,30715
10165,Ford,Mustang,2017,37737,39666
10166,Ford,Mustang,2014,81453,28526
10167,Ford,Mustang,2013,96314,28630
10169,Toyota,Sienna,2011,129846,22648
10174,Toyota,Prius,2012,112353,23259
10175,Toyota,Sienna,2010,135459,21354
10176,Toyota,Sienna,2016,53651,36625
10180,Nissan,Leaf,2015,60097,31910
10181,Toyota,Prius,2010,142742,19162
10182,Ford,Mustang,2013,96664,25397
10183,Toyota,Sienna,2010,144859,21948
10184,Toyota,Rav4,2017,32016,36861
10185,Nissan,Leaf,2017,39464,42595
10188,Nissan,Leaf,2014,77625,32637
10189,Toyota,Rav4,2012,108296,21670
10197,Toyota,Prius,2013,96500,27384
10198,Nissan,Rogue,2014,81779,26469
10202,Toyota,Rav4,2014,84773,32783
10203,Ford,Fusion,2011,127267,19323
10204,Toyota,Prius,2014,79514,31340
10205,Nissan,Leaf,2012,109105,23979
10207,Toyota,Rav4,2015,63245,37649
10209,Toyota,Sienna,2014,77911,28738
10210,Toyota,Sienna,2012,111930,19403
10211,Toyota,Rav4,2015,66210,33266
10215,Nissan,Leaf,2013,96203,28704
10216,Toyota,Sienna,2013,91804,23351
10217,Ford,Fusion,2011,127893,23090
10220,Ford,Explorer,2015,62641,29402
10221,Nissan,Leaf,2012,109208,20587
10222,Toyota,Sienna,2014,77309,25946
10224,Toyota,Rav4,2014,79928,32249
10229,Ford,Mustang,2013,93536,24443
10230,Toyota,Sienna,2010,144294,14152
10232,Nissan,Altima,2012,111916,24193
10233,Nissan,Rogue,2012,113684,27847
10235,Nissan,Leaf,2013,98423,23402
10236,Toyota,Sienna,2013,92129,27701
10237,Toyota,Sienna,2013,92610,28431
10238,Nissan,Leaf,2017,33911,36263
10239,Toyota,Rav4,2013,95026,27777
10241,Toyota,Rav4,2012,113142,25383
10243,Nissan,Altima,2015,62838,36525
10245,Ford,Fusion,2013,97610,29648
10246,Toyota,Prius,2012,113095,28904
10249,Toyota,Rav4,2016,46996,33218
10250,Ford,Mustang,2016,54596,35681
10253,Ford,Mustang,2013,91499,26319
10256,Toyota,Sienna,2011,122853,24723
10259,Toyota,Sienna,2013,96259,31495
10263,Toyota,Rav4,2014,83498,25203
10267,Toyota,Sienna,2014,81882,34981
10271,Nissan,Altima,2015,62490,28102
10272,Toyota,Rav4,2016,48569,35275
10273,Toyota,Rav4,2013,98658,25182
10274,Toyota,Rav4,2015,63080,31763
10276,Nissan,Leaf,2010,137729,15066
10278,Toyota,Rav4,2013,94984,24679
10279,Ford,Mustang,2011,129195,22560
10280,Toyota,Rav4,2011,120482,17292
10283,Nissan,Leaf,2015,65357,33801
10285,Toyota,Rav4,2014,77744,31990
10286,Nissan,Leaf,2013,90189,27878
10289,Toyota,Sienna,2013,94535,26107
10294,Nissan,Leaf,2011,125945,18853
10296,Nissan,Altima,2018,19679,38473
10300,Nissan,Leaf,2011,122144,23547
10302,Toyota,Prius,2011,127199,18292
10304,Nissan,Leaf,2012,109267,26978
10308,Ford,Mustang,2014,84027,34711
10310,Toyota,Rav4,2015,60100,30348
10311,Toyota,Rav4,2010,141588,21723
10312,Ford,Mustang,2017,39207,42812
10313,Toyota,Rav4,2014,83355,28027
10315,Toyota,Prius,2012,114127,27651
10316,Nissan,Rogue,2013,95827,30767
10318,Toyota,Rav4,2014,78448,29292
10319,Ford,Mustang,2014,80566,26490
10320,Toyota,Rav4,2013,94675,24912
10324,Toyota,Rav4,2010,141017,21516
10326,Toyota,Sienna,2014,80608,30140
10327,Nissan,Leaf,2015,65106,32562
10331,Toyota,Rav4,2014,76022,30405
10333,Ford,Mustang,2015,64147,33504
10334,Toyota,Sienna,2018,21001,42337
10335,Nissan,Altima,2009,159805,17449
10337,Toyota,Sienna,2011,125854,16832
10340,Nissan,Rogue,2016,46521,36379
10343,Nissan,Altima,2009,151012,17626
10347,Toyota,Rav4,2016,50075,34050
10348,Nissan,Altima,2017,33901,42448
10349,Toyota,Sienna,2012,109288,26957
10350,Toyota,Prius,2013,98217,23316
10355,Ford,Fusion,2014,76136,29892
10357,Toyota,Sienna,2010,137076,15710
10362,Toyota,Sienna,2012,114588,19645
10363,Nissan,Altima,2013,94921,24782
10364,Ford,Fusion,2013,92618,31273
10365,Nissan,Leaf,2016,46278,34842
10367,Toyota,Rav4,2014,77592,28550
10368,Toyota,Sienna,2014,77773,29614
10369,Nissan,Leaf,2013,93764,24552
10371,Ford,Mustang,2013,92952,29829
10373,Nissan,Leaf,2012,106492,20488
10374,Ford,Mustang,2015,63776,29502
10376,Toyota,Sienna,2015,61711,30677
10377,Toyota,Sienna,2015,61031,28366
10378,Toyota,Rav4,2015,65573,35563
10380,Ford,Mustang,2012,109869,22882
10381,Toyota,Sienna,2012,108496,27988
10386,Toyota,Sienna,2010,144093,22875
10387,Toyota,Sienna,2014,81337,33046
10389,Toyota,Rav4,2013,99397,25849
10390,Nissan,Altima,2016,47493,39547
10391,Toyota,Prius,2015,60487,34559
10393,Toyota,Prius,2013,91153,31055
10394,Ford,Fusion,2010,141496,22438
10395,Nissan,Leaf,2014,75884,34873
10396,Toyota,Sienna,2016,51476,36130
10397,Ford,Mustang,2015,68008,34226
10399,Toyota,Rav4,2013,91652,28474
10401,Nissan,Leaf,2015,69065,34253
10404,Toyota,Rav4,2012,108381,19472
10408,Toyota,Rav4,2011,121859,24912
10409,Ford,Fusion,2013,93366,30270
10410,Toyota,Rav4,2015,68589,32847
10411,Toyota,Rav4,2015,61970,35660
10417,Toyota,Sienna,2016,49365,34163
10418,Ford,Mustang,2015,66969,28964
10420,Toyota,Sienna,2012,108862,24598
10422,Toyota,Prius,2010,136104,16626
10423,Ford,Fusion,2014,84568,29476
10427,Toyota,Prius,2013,93476,24863
10428,Ford,Fusion,2014,79313,34508
10430,Nissan,Rogue,2016,48971,35213
10431,Toyota,Rav4,2014,84911,30055
10432,Toyota,Rav4,2012,106196,26211
10434,Toyota,Sienna,2016,50139,34807
10436,Nissan,Leaf,2013,99354,29042
10440,Toyota,Sienna,2012,106611,24326
10441,Toyota,Sienna,2014,82976,29456
10443,Toyota,Sienna,2015,61343,37042
10444,Toyota,Rav4,2014,78781,34059
10445,Toyota,Prius,2013,97127,22429
10449,Nissan,Altima,2009,156960,19714
10450,Nissan,Altima,2015,66034,34885
10451,Toyota,Sienna,2011,125782,16117
10452,Toyota,Sienna,2016,53034,35546
10453,Nissan,Leaf,2013,98794,29775
10454,Toyota,Sienna,2015,61972,29770
10456,Ford,Mustang,2009,156532,16023
10457,Toyota,Rav4,2015,61900,37925
10458,Toyota,Sienna,2010,138748,16723
10459,Toyota,Rav4,2015,62589,32418
10461,Toyota,Sienna,2011,124543,25988
10462,Toyota,Prius,2010,139223,20438
10464,Toyota,Rav4,2012,114835,22735
10465,Nissan,Leaf,2011,123901,20392
10467,Nissan,Leaf,2014,84252,28131
10468,Toyota,Sienna,2016,49971,39490
10471,Nissan,Leaf,2016,54244,37376
10472,Ford,Mustang,2014,82481,32577
10473,Toyota,Rav4,2008,170921,14124
10476,Toyota,Rav4,2013,93136,25054
10480,Ford,Mustang,2013,93630,31226
10481,Ford,Mustang,2013,95066,31116
10482,Toyota,Sienna,2015,67929,29233
10484,Toyota,Sienna,2013,96806,26132
10485,Ford,Mustang,2014,77030,33136
10486,Toyota,Sienna,2016,54242,33399
10487,Nissan,Leaf,2013,93676,30936
10488,Nissan,Leaf,2015,64761,28726
10489,Toyota,Rav4,2012,112452,20615
10490,Nissan,Leaf,2016,50895,33629
10491,Toyota,Prius,2009,159415,19898
10492,Nissan,Rogue,2012,107055,26707
10493,Nissan,Leaf,2012,113672,22416
10495,Ford,Mustang,2015,61013,34370
10496,Nissan,Leaf,2012,107108,24037
10498,Toyota,Prius,2009,154644,10364
10499,Toyota,Prius,2010,143886,13931
10501,Toyota,Rav4,2013,94613,27960
10502,Toyota,Rav4,2013,99395,30244
10503,Toyota,Sienna,2009,151428,14613
10504,Toyota,Rav4,2016,50420,36902
10505,Toyota,Rav4,2013,97115,25548
10506,Ford,Mustang,2014,81864,25017
10507,Toyota,Sienna,2015,63784,34029
10508,Toyota,Rav4,2016,46975,37174
10510,Toyota,Rav4,2015,60119,31970
10511,Toyota,Rav4,2011,126319,19600
10512,Ford,Mustang,2014,80121,32401
10513,Toyota,Prius,2016,48475,34724
10516,Toyota,Rav4,2013,98692,30309
10517,Toyota,Rav4,2010,143850,17972
10520,Toyota,Sienna,2012,113352,19405
10521,Toyota,Prius,2011,128130,23359
10523,Nissan,Leaf,2017,38881,43118
10524,Toyota,Prius,2016,48224,31060
10526,Ford,Mustang,2015,69692,34276
10530,Toyota,Rav4,2012,111419,26451
10532,Ford,Mustang,2012,112023,20968
10533,Nissan,Leaf,2015,64057,33637
10534,Ford,Explorer,2014,82761,27856
10535,Toyota,Rav4,2013,99749,25208
10539,Toyota,Sienna,2013,97363,29913
10541,Toyota,Rav4,2014,76547,29894
10542,Nissan,Leaf,2015,66850,29018
10543,Ford,Fusion,2014,81269,25303
10544,Ford,Mustang,2008,165312,13171
10545,Nissan,Rogue,2014,78990,29117
10547,Toyota,Rav4,2011,127350,24943
10548,Ford,Fusion,2013,90693,23708
10553,Toyota,Sienna,2013,99434,31083
10554,Toyota,Sienna,2012,109772,25092
10558,Toyota,Sienna,2010,139294,21237
10559,Toyota,Sienna,2013,94216,28177
10561,Nissan,Rogue,2013,93606,29545
10562,Toyota,Sienna,2017,34891,42585
10564,Toyota,Rav4,2016,51172,38601
10568,Toyota,Prius,2013,99633,24286
10569,Nissan,Leaf,2011,126458,24786
10570,Nissan,Altima,2016,49985,31440
10572,Toyota,Rav4,2011,126788,20180
10573,Toyota,Sienna,2013,93393,28526
10575,Toyota,Rav4,2015,66837,34209
10576,Toyota,Rav4,2012,113731,26398
10577,Toyota,Sienna,2012,109713,21763
10578,Toyota,Rav4,2012,109571,24767
10580,Toyota,Rav4,2012,110919,19212
10582,Nissan,Leaf,2010,135738,22922
10583,Toyota,Rav4,2016,47262,33918
10584,Toyota,Sienna,2013,92251,28264
10585,Toyota,Sienna,2012,113948,28305
10590,Ford,Mustang,2011,128792,23172
10591,Toyota,Rav4,2014,84578,25267
10592,Ford,Mustang,2018,21505,37801
10595,Ford,Mustang,2014,82393,27062
10596,Nissan,Leaf,2012,105508,21474
10598,Toyota,Prius,2013,92287,22646
10599,Toyota,Rav4,2018,20259,44328
10600,Toyota,Sienna,2012,114277,20350
10601,Nissan,Leaf,2011,127023,18096
10602,Nissan,Leaf,2014,78476,33685
10603,Toyota,Prius,2013,92525,30111
10605,Toyota,Sienna,2017,39502,41419
10606,Nissan,Rogue,2017,39892,39251
10608,Toyota,Sienna,2015,60119,35969
10609,Toyota,Sienna,2011,126069,24458
10612,Toyota,Rav4,2016,48638,34726
10613,Ford,Mustang,2013,91727,28531
10614,Toyota,Sienna,2010,135056,19789
10617,Toyota,Sienna,2011,124540,22024
10618,Ford,Mustang,2012,114590,23451
10620,Toyota,Sienna,2013,92910,25003
10623,Toyota,Prius,2013,96978,23179
10625,Toyota,Rav4,2012,105679,25540
10627,Nissan,Leaf,2009,158808,18986
10629,Nissan,Leaf,2014,78237,29515
10630,Toyota,Sienna,2010,141668,18361
10631,Toyota,Sienna,2013,94432,24607
10633,Toyota,Sienna,2012,107944,22002
10634,Ford,Mustang,2015,62360,35735
10635,Ford,Mustang,2014,79519,31147
10639,Toyota,Sienna,2010,138953,16297
10640,Toyota,Sienna,2010,138133,15463
10641,Nissan,Altima,2014,84684,33844
10642,Toyota,Rav4,2011,128009,25644
10643,Toyota,Sienna,2012,110157,19129
10644,Toyota,Sienna,2016,46575,31227
10645,Nissan,Leaf,2015,69792,36966
10646,Ford,Mustang,2015,62606,34507
10647,Ford,Mustang,2012,107185,26674
10648,Ford,Mustang,2014,78683,32993
10649,Toyota,Sienna,2010,137594,17340
10650,Toyota,Sienna,2014,75805,32282
10651,Toyota,Sienna,2015,61099,36059
10655,Toyota,Sienna,2012,111420,25635
10657,Toyota,Rav4,2012,110574,20094
10658,Nissan,Leaf,2010,139415,17766
10659,Toyota,Rav4,2012,114130,20604
10660,Nissan,Altima,2013,92966,29621
10662,Toyota,Rav4,2016,45900,36578
10665,Ford,Mustang,2017,37869,43594
10666,Nissan,Leaf,2017,39910,34450
10668,Nissan,Leaf,2013,95015,26154
10669,Nissan,Leaf,2012,111310,23212
10670,Toyota,Rav4,2012,107212,19450
10671,Toyota,Sienna,2012,109717,20630
10673,Toyota,Sienna,2016,48342,31953
10676,Nissan,Leaf,2015,60761,29013
10677,Nissan,Leaf,2017,31320,36919
10678,Toyota,Sienna,2016,46417,33319
10680,Toyota,Rav4,2014,77658,29031
10681,Nissan,Leaf,2013,93715,28787
10682,Toyota,Rav4,2014,77716,25320
10684,Nissan,Leaf,2014,81825,29966
10691,Nissan,Altima,2014,83607,32095
10692,Nissan,Leaf,2014,76429,33168
10693,Toyota,Sienna,2011,122065,23183
10694,Toyota,Rav4,2016,45904,31368
10695,Toyota,Sienna,2015,62545,33343
10696,Toyota,Sienna,2014,84640,32006
10697,Nissan,Leaf,2014,80269,25270
10699,Toyota,Rav4,2014,84279,34797
10700,Toyota,Prius,2014,83059,27506
10701,Ford,Mustang,2013,96482,24888
10703,Ford,Mustang,2009,158268,10954
10704,Toyota,Rav4,2015,67537,35784
10705,Toyota,Prius,2011,125432,17874
10707,Nissan,Rogue,2011,123332,18271
10709,Ford,Mustang,2013,99017,30660
10710,Toyota,Sienna,2010,138636,18765
10711,Nissan,Leaf,2013,98473,27641
10712,Ford,Mustang,2014,79463,29350
10713,Toyota,Rav4,2012,114160,24194
10714,Nissan,Leaf,2016,45542,37178
10717,Toyota,Prius,2016,53520,39758
10718,Toyota,Prius,2014,83482,26893
10720,Toyota,Prius,2012,106608,27899
10721,Nissan,Rogue,2014,84694,25980
10722,Ford,Mustang,2012,106989,26873
10723,Toyota,Rav4,2013,98427,25528
10725,Nissan,Altima,2017,39541,43266
10728,Nissan,Leaf,2016,45158,39837
10729,Ford,Mustang,2014,77208,31780
10732,Ford,Mustang,2012,105455,27111
10733,Ford,Mustang,2012,112795,25768
10735,Ford,Fusion,2011,125514,17654
10737,Toyota,Rav4,2012,114630,25511
10738,Toyota,Sienna,2012,112661,21350
10740,Toyota,Rav4,2017,32224,38624
