USER_ID,AGE,GENDER,LOCATION,SALARY,FAV_CLUSTER,FAV_MODEL,FAV
1420,35,FEMALE,93722,43256,7,3,OLDISH-Ford-Mustang
1427,36,MALE,91910,42970,9,4,OLDISH-Toyota-Sienna
1431,43,MALE,30043,71424,9,4,OLDISH-Toyota-Sienna
1434,45,FEMALE,91744,46792,10,5,NEWISH-Toyota-Rav4
1441,35,FEMALE,91710,55185,9,4,OLDISH-Toyota-Sienna
1446,44,MALE,60618,41355,9,4,OLDISH-Toyota-Sienna
1447,40,FEMALE,79912,48627,12,6,NEWISH-Nissan-Leaf
1448,46,FEMALE,11226,29498,6,3,NEWISH-Ford-Mustang
1449,35,MALE,85364,31515,16,8,NEWISH-Nissan-Rogue
1455,48,FEMALE,37211,37141,15,7,OLDISH-Nissan-Altima
1457,42,MALE,95076,45354,10,5,NEWISH-Toyota-Rav4
1460,39,FEMALE,77429,78527,8,4,NEWISH-Toyota-Sienna
1464,37,FEMALE,75052,60254,12,6,NEWISH-Nissan-Leaf
1467,44,FEMALE,60617,35534,6,3,NEWISH-Ford-Mustang
1469,47,MALE,78572,23799,10,5,NEWISH-Toyota-Rav4
1470,39,FEMALE,90201,30029,7,3,OLDISH-Ford-Mustang
1471,38,FEMALE,926,26306,9,4,OLDISH-Toyota-Sienna
1473,38,MALE,78521,23426,12,6,NEWISH-Nissan-Leaf
1475,43,MALE,93535,39747,8,4,NEWISH-Toyota-Sienna
1479,45,MALE,11206,18661,3,1,OLDISH-Ford-Fusion
1480,29,MALE,60618,41355,9,4,OLDISH-Toyota-Sienna
1486,42,FEMALE,93033,46342,6,3,NEWISH-Ford-Mustang
1488,40,FEMALE,37211,37141,8,4,NEWISH-Toyota-Sienna
1495,49,FEMALE,11207,24163,7,3,OLDISH-Ford-Mustang
1496,41,FEMALE,11212,20839,7,3,OLDISH-Ford-Mustang
1499,38,MALE,77584,70113,10,5,NEWISH-Toyota-Rav4
1500,38,FEMALE,91710,55185,7,3,OLDISH-Ford-Mustang
1501,43,FEMALE,90255,30375,9,4,OLDISH-Toyota-Sienna
1506,45,FEMALE,11214,33765,14,7,NEWISH-Nissan-Altima
1507,44,FEMALE,91744,46792,6,3,NEWISH-Ford-Mustang
1508,40,FEMALE,30349,39141,10,5,NEWISH-Toyota-Rav4
1511,38,MALE,90255,30375,13,6,OLDISH-Nissan-Leaf
1512,40,MALE,90201,30029,10,5,NEWISH-Toyota-Rav4
1513,38,MALE,92509,45995,12,6,NEWISH-Nissan-Leaf
1514,40,MALE,93722,43256,10,5,NEWISH-Toyota-Rav4
1518,48,FEMALE,75211,32702,13,6,OLDISH-Nissan-Leaf
1519,45,FEMALE,66062,68682,9,4,OLDISH-Toyota-Sienna
1520,39,FEMALE,77494,86488,17,8,OLDISH-Nissan-Rogue
1522,45,MALE,75217,31532,5,2,OLDISH-Toyota-Prius
1523,45,MALE,11235,31013,19,9,OLDISH-Ford-Explorer
1525,38,MALE,11230,32327,9,4,OLDISH-Toyota-Sienna
1528,35,FEMALE,90011,23851,11,5,OLDISH-Toyota-Rav4
1532,39,MALE,37211,37141,6,3,NEWISH-Ford-Mustang
1534,41,FEMALE,92335,35008,6,3,NEWISH-Ford-Mustang
1536,35,MALE,91709,78336,15,7,OLDISH-Nissan-Altima
1538,42,FEMALE,90650,46012,7,3,OLDISH-Ford-Mustang
1545,43,MALE,11219,26648,13,6,OLDISH-Nissan-Leaf
1550,39,FEMALE,87121,34359,6,3,NEWISH-Ford-Mustang
1553,40,FEMALE,75217,31532,11,5,OLDISH-Toyota-Rav4
1554,30,MALE,78521,23426,15,7,OLDISH-Nissan-Altima
1555,39,FEMALE,78572,23799,12,6,NEWISH-Nissan-Leaf
1556,46,MALE,926,26306,2,1,NEWISH-Ford-Fusion
1557,40,MALE,79936,42857,7,3,OLDISH-Ford-Mustang
1564,35,MALE,77479,96118,14,7,NEWISH-Nissan-Altima
1566,33,FEMALE,30044,60427,13,6,OLDISH-Nissan-Leaf
1570,44,FEMALE,8701,35647,9,4,OLDISH-Toyota-Sienna
1571,41,FEMALE,10467,29044,8,4,NEWISH-Toyota-Sienna
1573,45,MALE,92376,37568,10,5,NEWISH-Toyota-Rav4
1576,40,MALE,92376,37568,14,7,NEWISH-Nissan-Altima
1578,43,MALE,10468,26852,9,4,OLDISH-Toyota-Sienna
1581,42,MALE,90706,39362,14,7,NEWISH-Nissan-Altima
1583,40,FEMALE,78572,23799,9,4,OLDISH-Toyota-Sienna
1584,37,FEMALE,79912,48627,7,3,OLDISH-Ford-Mustang
1586,44,MALE,91911,38010,9,4,OLDISH-Toyota-Sienna
1589,39,MALE,77083,52931,9,4,OLDISH-Toyota-Sienna
1590,34,FEMALE,60625,40083,18,9,NEWISH-Ford-Explorer
1597,37,MALE,60625,40083,4,2,NEWISH-Toyota-Prius
1598,42,MALE,93257,30995,12,6,NEWISH-Nissan-Leaf
1599,38,FEMALE,10468,26852,5,2,OLDISH-Toyota-Prius
1600,37,FEMALE,77083,52931,13,6,OLDISH-Nissan-Leaf
1606,34,FEMALE,11355,36973,10,5,NEWISH-Toyota-Rav4
1612,37,FEMALE,11207,24163,9,4,OLDISH-Toyota-Sienna
1613,47,MALE,93535,39747,7,3,OLDISH-Ford-Mustang
1614,45,MALE,90706,39362,12,6,NEWISH-Nissan-Leaf
1615,35,MALE,79936,42857,6,3,NEWISH-Ford-Mustang
1623,43,FEMALE,11377,37360,13,6,OLDISH-Nissan-Leaf
1624,39,FEMALE,93722,43256,12,6,NEWISH-Nissan-Leaf
1627,46,FEMALE,90805,32565,5,2,OLDISH-Toyota-Prius
1629,35,MALE,92376,37568,11,5,OLDISH-Toyota-Rav4
1630,35,FEMALE,11206,18661,7,3,OLDISH-Ford-Mustang
1632,40,MALE,11206,18661,10,5,NEWISH-Toyota-Rav4
1635,42,MALE,93257,30995,8,4,NEWISH-Toyota-Sienna
1637,40,MALE,10462,33735,9,4,OLDISH-Toyota-Sienna
1639,40,FEMALE,11219,26648,9,4,OLDISH-Toyota-Sienna
1640,39,FEMALE,90201,30029,10,5,NEWISH-Toyota-Rav4
1641,43,MALE,11214,33765,8,4,NEWISH-Toyota-Sienna
1646,42,FEMALE,11368,34746,7,3,OLDISH-Ford-Mustang
1648,35,MALE,10456,16664,13,6,OLDISH-Nissan-Leaf
1650,45,MALE,93033,46342,6,3,NEWISH-Ford-Mustang
1655,44,MALE,11377,37360,10,5,NEWISH-Toyota-Rav4
1661,38,MALE,10025,49733,6,3,NEWISH-Ford-Mustang
1662,37,MALE,10458,22072,7,3,OLDISH-Ford-Mustang
1663,34,FEMALE,75217,31532,9,4,OLDISH-Toyota-Sienna
1665,40,MALE,95076,45354,12,6,NEWISH-Nissan-Leaf
1666,42,FEMALE,11377,37360,14,7,NEWISH-Nissan-Altima
1669,32,FEMALE,8701,35647,14,7,NEWISH-Nissan-Altima
1671,38,MALE,60647,35283,9,4,OLDISH-Toyota-Sienna
1674,41,MALE,11355,36973,7,3,OLDISH-Ford-Mustang
1676,43,FEMALE,75217,31532,10,5,NEWISH-Toyota-Rav4
1677,33,FEMALE,11206,18661,14,7,NEWISH-Nissan-Altima
1678,39,MALE,91706,41621,10,5,NEWISH-Toyota-Rav4
1681,38,MALE,10462,33735,12,6,NEWISH-Nissan-Leaf
1682,43,FEMALE,11226,29498,8,4,NEWISH-Toyota-Sienna
1685,38,MALE,11219,26648,9,4,OLDISH-Toyota-Sienna
1690,43,MALE,11207,24163,9,4,OLDISH-Toyota-Sienna
1691,33,FEMALE,91706,41621,17,8,OLDISH-Nissan-Rogue
1692,44,FEMALE,85364,31515,11,5,OLDISH-Toyota-Rav4
1693,38,MALE,92503,44829,8,4,NEWISH-Toyota-Sienna
1694,40,FEMALE,77479,96118,9,4,OLDISH-Toyota-Sienna
1696,35,FEMALE,93535,39747,7,3,OLDISH-Ford-Mustang
1697,34,MALE,11373,38151,9,4,OLDISH-Toyota-Sienna
1700,33,FEMALE,79936,42857,11,5,OLDISH-Toyota-Rav4
1701,38,MALE,79936,42857,11,5,OLDISH-Toyota-Rav4
1707,41,MALE,77494,86488,11,5,OLDISH-Toyota-Rav4
1708,40,MALE,94544,49452,5,2,OLDISH-Toyota-Prius
1710,42,FEMALE,85364,31515,10,5,NEWISH-Toyota-Rav4
1714,40,FEMALE,10453,21109,7,3,OLDISH-Ford-Mustang
1716,41,MALE,78572,23799,10,5,NEWISH-Toyota-Rav4
1718,39,MALE,90805,32565,10,5,NEWISH-Toyota-Rav4
1719,45,MALE,77084,53075,10,5,NEWISH-Toyota-Rav4
1721,39,FEMALE,77084,53075,12,6,NEWISH-Nissan-Leaf
1723,43,MALE,79912,48627,6,3,NEWISH-Ford-Mustang
1725,35,FEMALE,92804,41887,4,2,NEWISH-Toyota-Prius
1727,41,MALE,90805,32565,9,4,OLDISH-Toyota-Sienna
1730,32,MALE,66062,68682,6,3,NEWISH-Ford-Mustang
1731,39,FEMALE,93257,30995,12,6,NEWISH-Nissan-Leaf
1736,37,FEMALE,11212,20839,8,4,NEWISH-Toyota-Sienna
1741,40,FEMALE,90250,33656,11,5,OLDISH-Toyota-Rav4
1748,43,MALE,93722,43256,9,4,OLDISH-Toyota-Sienna
1753,38,FEMALE,28269,61899,10,5,NEWISH-Toyota-Rav4
1754,37,MALE,10025,49733,9,4,OLDISH-Toyota-Sienna
1756,40,FEMALE,91331,39225,13,6,OLDISH-Nissan-Leaf
1764,39,MALE,75052,60254,9,4,OLDISH-Toyota-Sienna
1765,38,MALE,60618,41355,12,6,NEWISH-Nissan-Leaf
1766,34,FEMALE,10456,16664,10,5,NEWISH-Toyota-Rav4
1774,43,MALE,60618,41355,12,6,NEWISH-Nissan-Leaf
1776,44,MALE,10467,29044,8,4,NEWISH-Toyota-Sienna
1778,38,FEMALE,93033,46342,7,3,OLDISH-Ford-Mustang
1780,39,MALE,77449,59198,9,4,OLDISH-Toyota-Sienna
1781,40,MALE,77584,70113,12,6,NEWISH-Nissan-Leaf
1782,38,FEMALE,90044,22091,10,5,NEWISH-Toyota-Rav4
1784,32,FEMALE,75052,60254,16,8,NEWISH-Nissan-Rogue
1788,42,FEMALE,37211,37141,7,3,OLDISH-Ford-Mustang
1789,43,FEMALE,11235,31013,10,5,NEWISH-Toyota-Rav4
1791,39,FEMALE,77449,59198,10,5,NEWISH-Toyota-Rav4
1792,43,FEMALE,30044,60427,11,5,OLDISH-Toyota-Rav4
1795,33,MALE,90250,33656,10,5,NEWISH-Toyota-Rav4
1799,42,MALE,77429,78527,5,2,OLDISH-Toyota-Prius
1800,34,MALE,90805,32565,7,3,OLDISH-Ford-Mustang
1802,51,FEMALE,77084,53075,9,4,OLDISH-Toyota-Sienna
1804,39,MALE,11226,29498,8,4,NEWISH-Toyota-Sienna
1808,44,FEMALE,75070,84847,9,4,OLDISH-Toyota-Sienna
1811,40,FEMALE,77429,78527,12,6,NEWISH-Nissan-Leaf
1814,42,MALE,77083,52931,12,6,NEWISH-Nissan-Leaf
1822,40,MALE,10458,22072,9,4,OLDISH-Toyota-Sienna
1823,39,FEMALE,78577,24216,8,4,NEWISH-Toyota-Sienna
1824,34,MALE,78572,23799,13,6,OLDISH-Nissan-Leaf
1837,48,FEMALE,30044,60427,13,6,OLDISH-Nissan-Leaf
1841,42,FEMALE,91331,39225,12,6,NEWISH-Nissan-Leaf
1843,38,FEMALE,926,26306,13,6,OLDISH-Nissan-Leaf
1846,42,FEMALE,77584,70113,10,5,NEWISH-Toyota-Rav4
1849,43,FEMALE,75052,60254,12,6,NEWISH-Nissan-Leaf
1850,44,MALE,90250,33656,4,2,NEWISH-Toyota-Prius
1856,36,FEMALE,91342,48744,10,5,NEWISH-Toyota-Rav4
1861,37,FEMALE,10025,49733,7,3,OLDISH-Ford-Mustang
1863,35,FEMALE,11207,24163,11,5,OLDISH-Toyota-Rav4
1866,44,FEMALE,95076,45354,13,6,OLDISH-Nissan-Leaf
1867,35,MALE,10029,22232,7,3,OLDISH-Ford-Mustang
1868,34,FEMALE,77083,52931,12,6,NEWISH-Nissan-Leaf
1870,37,FEMALE,77573,68458,12,6,NEWISH-Nissan-Leaf
1872,35,MALE,93550,37484,10,5,NEWISH-Toyota-Rav4
1873,43,FEMALE,10462,33735,7,3,OLDISH-Ford-Mustang
1875,46,MALE,91331,39225,11,5,OLDISH-Toyota-Rav4
1876,40,FEMALE,93065,72384,7,3,OLDISH-Ford-Mustang
1877,32,MALE,11212,20839,12,6,NEWISH-Nissan-Leaf
1880,36,FEMALE,91910,42970,10,5,NEWISH-Toyota-Rav4
1881,35,MALE,60618,41355,4,2,NEWISH-Toyota-Prius
1882,39,FEMALE,28269,61899,6,3,NEWISH-Ford-Mustang
1883,37,MALE,11207,24163,8,4,NEWISH-Toyota-Sienna
1885,38,MALE,77584,70113,6,3,NEWISH-Ford-Mustang
1886,42,FEMALE,91335,40792,9,4,OLDISH-Toyota-Sienna
1892,36,MALE,77449,59198,10,5,NEWISH-Toyota-Rav4
1896,45,MALE,91911,38010,14,7,NEWISH-Nissan-Altima
1898,44,MALE,11368,34746,6,3,NEWISH-Ford-Mustang
1900,36,MALE,30044,60427,9,4,OLDISH-Toyota-Sienna
1901,37,MALE,95823,36001,12,6,NEWISH-Nissan-Leaf
1902,33,FEMALE,60629,40279,8,4,NEWISH-Toyota-Sienna
1905,38,FEMALE,75217,31532,16,8,NEWISH-Nissan-Rogue
1908,36,MALE,75052,60254,8,4,NEWISH-Toyota-Sienna
1909,40,FEMALE,11226,29498,12,6,NEWISH-Nissan-Leaf
1916,36,FEMALE,10467,29044,12,6,NEWISH-Nissan-Leaf
1919,46,FEMALE,92336,55340,10,5,NEWISH-Toyota-Rav4
1923,39,FEMALE,91335,40792,8,4,NEWISH-Toyota-Sienna
1924,40,MALE,77584,70113,13,6,OLDISH-Nissan-Leaf
1925,36,MALE,90250,33656,8,4,NEWISH-Toyota-Sienna
1926,36,FEMALE,90044,22091,11,5,OLDISH-Toyota-Rav4
1927,43,FEMALE,11212,20839,7,3,OLDISH-Ford-Mustang
1929,39,FEMALE,93307,26462,10,5,NEWISH-Toyota-Rav4
1930,38,MALE,95076,45354,15,7,OLDISH-Nissan-Altima
1932,41,FEMALE,22193,67190,5,2,OLDISH-Toyota-Prius
1933,40,MALE,77036,26931,9,4,OLDISH-Toyota-Sienna
1940,47,FEMALE,90011,23851,12,6,NEWISH-Nissan-Leaf
1942,36,FEMALE,89110,43073,8,4,NEWISH-Toyota-Sienna
1946,42,FEMALE,23464,53486,7,3,OLDISH-Ford-Mustang
1947,45,MALE,92345,41423,9,4,OLDISH-Toyota-Sienna
1949,41,MALE,77449,59198,12,6,NEWISH-Nissan-Leaf
1951,34,MALE,85364,31515,8,4,NEWISH-Toyota-Sienna
1956,36,FEMALE,10467,29044,8,4,NEWISH-Toyota-Sienna
1959,39,FEMALE,93550,37484,15,7,OLDISH-Nissan-Altima
1960,33,FEMALE,92335,35008,7,3,OLDISH-Ford-Mustang
1962,31,MALE,10456,16664,12,6,NEWISH-Nissan-Leaf
1964,35,MALE,94565,48523,12,6,NEWISH-Nissan-Leaf
1965,37,MALE,92704,49923,8,4,NEWISH-Toyota-Sienna
1967,34,FEMALE,10468,26852,8,4,NEWISH-Toyota-Sienna
1969,44,MALE,89110,43073,11,5,OLDISH-Toyota-Rav4
1970,34,MALE,90201,30029,1,0,OLDISH-Toyota-Camry
1971,40,MALE,11368,34746,9,4,OLDISH-Toyota-Sienna
1974,45,MALE,23464,53486,13,6,OLDISH-Nissan-Leaf
1976,36,FEMALE,60617,35534,11,5,OLDISH-Toyota-Rav4
1977,39,FEMALE,11368,34746,8,4,NEWISH-Toyota-Sienna
1978,36,MALE,78521,23426,8,4,NEWISH-Toyota-Sienna
1979,45,FEMALE,11230,32327,12,6,NEWISH-Nissan-Leaf
1986,43,MALE,91342,48744,8,4,NEWISH-Toyota-Sienna
1987,38,MALE,60625,40083,10,5,NEWISH-Toyota-Rav4
1988,40,MALE,93535,39747,10,5,NEWISH-Toyota-Rav4
1994,39,MALE,78521,23426,9,4,OLDISH-Toyota-Sienna
2001,38,MALE,11230,32327,8,4,NEWISH-Toyota-Sienna
2002,46,MALE,90706,39362,10,5,NEWISH-Toyota-Rav4
2004,43,MALE,93257,30995,9,4,OLDISH-Toyota-Sienna
2005,39,FEMALE,92553,38554,10,5,NEWISH-Toyota-Rav4
2006,40,FEMALE,11212,20839,12,6,NEWISH-Nissan-Leaf
2013,45,MALE,91911,38010,7,3,OLDISH-Ford-Mustang
2014,34,MALE,78521,23426,4,2,NEWISH-Toyota-Prius
2016,43,MALE,75217,31532,2,1,NEWISH-Ford-Fusion
2019,45,FEMALE,94544,49452,9,4,OLDISH-Toyota-Sienna
2020,35,FEMALE,30043,71424,13,6,OLDISH-Nissan-Leaf
2023,39,FEMALE,22193,67190,13,6,OLDISH-Nissan-Leaf
2024,41,FEMALE,10456,16664,7,3,OLDISH-Ford-Mustang
2026,34,MALE,90280,35744,7,3,OLDISH-Ford-Mustang
2032,35,MALE,78521,23426,10,5,NEWISH-Toyota-Rav4
2033,44,FEMALE,90044,22091,12,6,NEWISH-Nissan-Leaf
2037,39,FEMALE,91710,55185,11,5,OLDISH-Toyota-Rav4
2042,39,FEMALE,92503,44829,9,4,OLDISH-Toyota-Sienna
2047,45,FEMALE,10002,24022,10,5,NEWISH-Toyota-Rav4
2048,36,FEMALE,11373,38151,8,4,NEWISH-Toyota-Sienna
2051,34,MALE,77449,59198,12,6,NEWISH-Nissan-Leaf
2052,39,MALE,93033,46342,13,6,OLDISH-Nissan-Leaf
2053,40,MALE,78521,23426,9,4,OLDISH-Toyota-Sienna
2054,44,MALE,8701,35647,11,5,OLDISH-Toyota-Rav4
2057,40,FEMALE,92804,41887,9,4,OLDISH-Toyota-Sienna
2061,36,FEMALE,10452,20606,11,5,OLDISH-Toyota-Rav4
2063,48,FEMALE,60625,40083,8,4,NEWISH-Toyota-Sienna
2066,41,FEMALE,77429,78527,10,5,NEWISH-Toyota-Rav4
2070,41,MALE,90280,35744,7,3,OLDISH-Ford-Mustang
2071,38,MALE,37013,46063,12,6,NEWISH-Nissan-Leaf
2072,41,FEMALE,78521,23426,10,5,NEWISH-Toyota-Rav4
2073,47,MALE,90650,46012,10,5,NEWISH-Toyota-Rav4
2075,36,FEMALE,11226,29498,9,4,OLDISH-Toyota-Sienna
2084,40,FEMALE,77083,52931,8,4,NEWISH-Toyota-Sienna
2089,38,FEMALE,30044,60427,11,5,OLDISH-Toyota-Rav4
2092,34,MALE,90250,33656,11,5,OLDISH-Toyota-Rav4
2102,37,MALE,11206,18661,9,4,OLDISH-Toyota-Sienna
2103,36,FEMALE,11368,34746,8,4,NEWISH-Toyota-Sienna
2104,35,MALE,11355,36973,12,6,NEWISH-Nissan-Leaf
2107,34,MALE,11206,18661,8,4,NEWISH-Toyota-Sienna
2109,41,MALE,11207,24163,3,1,OLDISH-Ford-Fusion
2113,43,MALE,77084,53075,11,5,OLDISH-Toyota-Rav4
2117,35,FEMALE,95076,45354,15,7,OLDISH-Nissan-Altima
2123,39,FEMALE,77083,52931,11,5,OLDISH-Toyota-Rav4
2126,39,MALE,78521,23426,8,4,NEWISH-Toyota-Sienna
2127,32,MALE,30349,39141,11,5,OLDISH-Toyota-Rav4
2136,47,FEMALE,93033,46342,4,2,NEWISH-Toyota-Prius
2137,42,MALE,92345,41423,10,5,NEWISH-Toyota-Rav4
2138,41,FEMALE,91710,55185,4,2,NEWISH-Toyota-Prius
2139,40,FEMALE,91911,38010,7,3,OLDISH-Ford-Mustang
2144,40,MALE,75052,60254,11,5,OLDISH-Toyota-Rav4
2146,47,MALE,10029,22232,12,6,NEWISH-Nissan-Leaf
2148,43,MALE,11355,36973,12,6,NEWISH-Nissan-Leaf
2149,37,FEMALE,92376,37568,12,6,NEWISH-Nissan-Leaf
2156,43,FEMALE,23464,53486,8,4,NEWISH-Toyota-Sienna
2157,40,FEMALE,91342,48744,10,5,NEWISH-Toyota-Rav4
2159,31,FEMALE,93550,37484,12,6,NEWISH-Nissan-Leaf
2161,46,MALE,10462,33735,8,4,NEWISH-Toyota-Sienna
2162,41,FEMALE,11368,34746,7,3,OLDISH-Ford-Mustang
2164,37,FEMALE,91706,41621,7,3,OLDISH-Ford-Mustang
2166,33,FEMALE,79936,42857,10,5,NEWISH-Toyota-Rav4
2170,46,FEMALE,93257,30995,9,4,OLDISH-Toyota-Sienna
2173,42,MALE,10468,26852,16,8,NEWISH-Nissan-Rogue
2175,45,FEMALE,10002,24022,9,4,OLDISH-Toyota-Sienna
2178,41,MALE,60625,40083,14,7,NEWISH-Nissan-Altima
2179,43,FEMALE,37211,37141,10,5,NEWISH-Toyota-Rav4
2181,31,MALE,85364,31515,11,5,OLDISH-Toyota-Rav4
2182,40,FEMALE,91910,42970,7,3,OLDISH-Ford-Mustang
2187,40,FEMALE,37211,37141,9,4,OLDISH-Toyota-Sienna
2189,46,FEMALE,11214,33765,7,3,OLDISH-Ford-Mustang
2191,34,MALE,30044,60427,9,4,OLDISH-Toyota-Sienna
2192,37,FEMALE,93550,37484,11,5,OLDISH-Toyota-Rav4
2193,42,MALE,11373,38151,10,5,NEWISH-Toyota-Rav4
2195,38,MALE,77036,26931,11,5,OLDISH-Toyota-Rav4
2197,37,FEMALE,30044,60427,10,5,NEWISH-Toyota-Rav4
2201,42,FEMALE,75070,84847,7,3,OLDISH-Ford-Mustang
2202,40,FEMALE,78521,23426,10,5,NEWISH-Toyota-Rav4
2203,39,MALE,77584,70113,9,4,OLDISH-Toyota-Sienna
2204,35,FEMALE,93535,39747,11,5,OLDISH-Toyota-Rav4
2206,45,MALE,93535,39747,10,5,NEWISH-Toyota-Rav4
2208,37,MALE,92704,49923,10,5,NEWISH-Toyota-Rav4
2209,37,MALE,77083,52931,9,4,OLDISH-Toyota-Sienna
2210,33,MALE,90044,22091,7,3,OLDISH-Ford-Mustang
2211,40,FEMALE,22193,67190,10,5,NEWISH-Toyota-Rav4
2214,32,FEMALE,93722,43256,9,4,OLDISH-Toyota-Sienna
2216,36,MALE,75052,60254,9,4,OLDISH-Toyota-Sienna
2219,34,MALE,91331,39225,5,2,OLDISH-Toyota-Prius
2220,43,MALE,92154,42970,10,5,NEWISH-Toyota-Rav4
2221,38,FEMALE,22193,67190,10,5,NEWISH-Toyota-Rav4
2223,41,FEMALE,11373,38151,4,2,NEWISH-Toyota-Prius
2229,37,FEMALE,90044,22091,8,4,NEWISH-Toyota-Sienna
2233,46,MALE,11207,24163,4,2,NEWISH-Toyota-Prius
2234,41,FEMALE,10452,20606,12,6,NEWISH-Nissan-Leaf
2235,43,FEMALE,92683,49686,4,2,NEWISH-Toyota-Prius
2239,38,MALE,10458,22072,9,4,OLDISH-Toyota-Sienna
2241,41,MALE,77573,68458,6,3,NEWISH-Ford-Mustang
2250,40,FEMALE,91331,39225,7,3,OLDISH-Ford-Mustang
2252,45,MALE,90250,33656,8,4,NEWISH-Toyota-Sienna
2260,49,FEMALE,77449,59198,6,3,NEWISH-Ford-Mustang
2262,38,FEMALE,22193,67190,8,4,NEWISH-Toyota-Sienna
2264,43,MALE,11234,51446,7,3,OLDISH-Ford-Mustang
2272,40,MALE,11230,32327,11,5,OLDISH-Toyota-Rav4
2273,37,MALE,10458,22072,6,3,NEWISH-Ford-Mustang
2279,50,FEMALE,28269,61899,4,2,NEWISH-Toyota-Prius
2280,39,MALE,37013,46063,10,5,NEWISH-Toyota-Rav4
2283,41,MALE,60618,41355,10,5,NEWISH-Toyota-Rav4
2285,40,FEMALE,11219,26648,7,3,OLDISH-Ford-Mustang
2286,33,MALE,92704,49923,8,4,NEWISH-Toyota-Sienna
2287,33,FEMALE,91331,39225,8,4,NEWISH-Toyota-Sienna
2288,35,FEMALE,94544,49452,17,8,OLDISH-Nissan-Rogue
2289,36,FEMALE,77584,70113,13,6,OLDISH-Nissan-Leaf
2291,46,FEMALE,85364,31515,18,9,NEWISH-Ford-Explorer
2293,36,FEMALE,11373,38151,11,5,OLDISH-Toyota-Rav4
2294,39,MALE,91706,41621,12,6,NEWISH-Nissan-Leaf
2295,38,FEMALE,95076,45354,13,6,OLDISH-Nissan-Leaf
2296,34,MALE,90250,33656,9,4,OLDISH-Toyota-Sienna
2303,38,FEMALE,10025,49733,16,8,NEWISH-Nissan-Rogue
2308,35,FEMALE,90805,32565,9,4,OLDISH-Toyota-Sienna
2309,36,FEMALE,92509,45995,13,6,OLDISH-Nissan-Leaf
2310,38,MALE,91335,40792,15,7,OLDISH-Nissan-Altima
2311,40,FEMALE,90250,33656,12,6,NEWISH-Nissan-Leaf
2315,34,MALE,77083,52931,10,5,NEWISH-Toyota-Rav4
2318,36,MALE,926,26306,8,4,NEWISH-Toyota-Sienna
2319,30,MALE,77084,53075,10,5,NEWISH-Toyota-Rav4
2320,46,FEMALE,93257,30995,11,5,OLDISH-Toyota-Rav4
2322,41,MALE,93307,26462,10,5,NEWISH-Toyota-Rav4
2323,46,FEMALE,78521,23426,8,4,NEWISH-Toyota-Sienna
2326,43,FEMALE,91342,48744,8,4,NEWISH-Toyota-Sienna
2328,36,FEMALE,10458,22072,11,5,OLDISH-Toyota-Rav4
2331,40,MALE,60647,35283,9,4,OLDISH-Toyota-Sienna
2333,37,FEMALE,77036,26931,13,6,OLDISH-Nissan-Leaf
2336,41,MALE,37013,46063,13,6,OLDISH-Nissan-Leaf
2339,44,FEMALE,91335,40792,8,4,NEWISH-Toyota-Sienna
2344,37,MALE,92503,44829,8,4,NEWISH-Toyota-Sienna
2345,41,MALE,90280,35744,8,4,NEWISH-Toyota-Sienna
2346,39,FEMALE,91335,40792,11,5,OLDISH-Toyota-Rav4
2347,46,FEMALE,78577,24216,8,4,NEWISH-Toyota-Sienna
2356,37,MALE,91910,42970,8,4,NEWISH-Toyota-Sienna
2359,42,FEMALE,11206,18661,14,7,NEWISH-Nissan-Altima
2364,36,FEMALE,10468,26852,9,4,OLDISH-Toyota-Sienna
2366,39,FEMALE,10458,22072,8,4,NEWISH-Toyota-Sienna
2367,37,FEMALE,91744,46792,8,4,NEWISH-Toyota-Sienna
2368,41,MALE,77584,70113,9,4,OLDISH-Toyota-Sienna
2369,43,MALE,10452,20606,14,7,NEWISH-Nissan-Altima
2370,41,FEMALE,10025,49733,10,5,NEWISH-Toyota-Rav4
2371,45,MALE,11230,32327,9,4,OLDISH-Toyota-Sienna
2372,48,MALE,90044,22091,11,5,OLDISH-Toyota-Rav4
2373,38,MALE,93550,37484,8,4,NEWISH-Toyota-Sienna
2374,42,FEMALE,77083,52931,14,7,NEWISH-Nissan-Altima
2375,34,FEMALE,79912,48627,8,4,NEWISH-Toyota-Sienna
2380,40,FEMALE,30043,71424,13,6,OLDISH-Nissan-Leaf
2381,36,MALE,11212,20839,6,3,NEWISH-Ford-Mustang
2383,37,FEMALE,30349,39141,8,4,NEWISH-Toyota-Sienna
2384,34,FEMALE,90250,33656,11,5,OLDISH-Toyota-Rav4
2389,39,FEMALE,11214,33765,14,7,NEWISH-Nissan-Altima
2391,39,MALE,28269,61899,13,6,OLDISH-Nissan-Leaf
2393,40,FEMALE,94565,48523,5,2,OLDISH-Toyota-Prius
2394,37,MALE,91910,42970,12,6,NEWISH-Nissan-Leaf
2397,39,FEMALE,75070,84847,9,4,OLDISH-Toyota-Sienna
2398,39,MALE,30043,71424,10,5,NEWISH-Toyota-Rav4
2399,41,MALE,90250,33656,14,7,NEWISH-Nissan-Altima
2400,39,FEMALE,90201,30029,11,5,OLDISH-Toyota-Rav4
2407,43,FEMALE,92335,35008,12,6,NEWISH-Nissan-Leaf
2408,45,MALE,10453,21109,7,3,OLDISH-Ford-Mustang
2411,34,FEMALE,60629,40279,13,6,OLDISH-Nissan-Leaf
